,depth,nu_L,test_acc,test_accuracy,validation_accuracy,test_predictive_LL,validation_predictive_LL,lr,test_brier,validation_brier,train_time_one_epoch,size_train,size_validation,size_test,train_loss,test_accuracy_layer_0,test_accuracy_layer_1,test_accuracy_layer_2,test_accuracy_layer_3,test_accuracy_layer_4
0,4,1.9358810186386108,,0.6484375,0.6396484375,-705.66357421875,-705.696533203125,0.01,507.8822326660156,507.9151611328125,0.0364344120025634,1024.0,1024.0,1024.0,1511.270477294922,0.48828125,0.5,0.5,0.5,0.5
0,4,1.93397068977356,,0.5,0.494140625,-697.5289306640625,-698.0400390625,0.01,499.7810668945313,500.2923889160156,0.0353777408599853,1024.0,1024.0,1024.0,1455.6050720214844,0.4873046875,0.5,0.5,0.5,0.5
0,4,1.931896448135376,,0.5,0.494140625,-687.0250854492188,-687.9131469726562,0.01,489.4417724609375,490.329833984375,0.0354862213134765,1024.0,1024.0,1024.0,1407.6981506347656,0.5224609375,0.5,0.5,0.5,0.5
0,4,1.9297127723693848,,0.5,0.494140625,-671.0908203125,-672.280029296875,0.01,473.9184875488281,475.105712890625,0.0347001552581787,1024.0,1024.0,1024.0,1362.3882751464844,0.5498046875,0.5,0.5,0.5,0.5
0,4,1.927417039871216,,0.5,0.494140625,-643.1038208007812,-644.3465576171875,0.01,446.6917114257813,447.929443359375,0.0346317291259765,1024.0,1024.0,1024.0,1313.9993591308594,0.591796875,0.6484375,0.5,0.8955078125,0.5
0,4,1.925010204315185,,0.80078125,0.7890625,-599.0393676757812,-599.97216796875,0.01,403.8192138671875,404.75244140625,0.0341455936431884,1024.0,1024.0,1024.0,1254.8297119140625,0.6220703125,0.7890625,0.5009765625,0.9873046875,0.92578125
0,4,1.922521591186524,,0.912109375,0.923828125,-542.8092041015625,-543.3316650390625,0.01,349.92108154296875,350.455322265625,0.034574270248413,1024.0,1024.0,1024.0,1181.9177551269531,0.6611328125,0.8544921875,0.90234375,0.970703125,0.990234375
0,4,1.9200023412704468,,0.96875,0.96875,-477.1165466308594,-477.1455078125,0.01,289.40240478515625,289.4999389648437,0.0345618724822998,1024.0,1024.0,1024.0,1101.9912109375,0.681640625,0.900390625,0.9560546875,0.9443359375,0.96875
0,4,1.917583703994751,,0.9765625,0.9765625,-407.7301940917969,-406.8541870117188,0.01,229.5345153808593,228.8301696777344,0.0345785617828369,1024.0,1024.0,1024.0,1015.8856353759766,0.701171875,0.9326171875,0.9638671875,0.9443359375,0.97265625
0,4,1.9155497550964355,,0.9775390625,0.9775390625,-342.2885131835937,-340.4945068359375,0.01,177.13363647460938,175.64918518066406,0.0346202850341796,1024.0,1024.0,1024.0,930.122787475586,0.7197265625,0.9345703125,0.96484375,0.955078125,0.984375
