,depth,nu_L,test_acc,test_accuracy,validation_accuracy,test_predictive_LL,validation_predictive_LL,lr,test_brier,validation_brier,train_time_one_epoch,size_train,size_validation,size_test,train_loss,test_accuracy_layer_0,test_accuracy_layer_1,test_accuracy_layer_2,test_accuracy_layer_3,test_accuracy_layer_4
0,4,1.9394491910934448,,0.4443359375,0.4541015625,-715.510498046875,-714.4903564453125,0.01,517.7205810546875,516.7017211914062,0.0351083278656005,1024.0,1024.0,1024.0,1428.2347717285156,0.61328125,0.3876953125,0.53515625,0.4951171875,0.5048828125
0,4,1.941121220588684,,0.4921875,0.4892578125,-706.4531860351562,-706.4353637695312,0.01,508.6748962402344,508.6572570800781,0.033837080001831,1024.0,1024.0,1024.0,1395.7178649902344,0.611328125,0.53515625,0.5107421875,0.5048828125,0.5048828125
0,4,1.942373275756836,,0.5537109375,0.5283203125,-699.4591674804688,-700.540283203125,0.01,501.7059020996094,502.7862243652344,0.033677339553833,1024.0,1024.0,1024.0,1375.9127502441406,0.6025390625,0.51953125,0.5380859375,0.5048828125,0.5048828125
0,4,1.942703485488892,,0.5732421875,0.5615234375,-693.8432006835938,-695.9168701171875,0.01,496.1427307128906,498.2100524902344,0.0337400436401367,1024.0,1024.0,1024.0,1357.1701965332031,0.6005859375,0.55859375,0.5615234375,0.5048828125,0.5048828125
0,4,1.942116022109985,,0.58203125,0.58203125,-688.7163696289062,-691.8519287109375,0.01,491.10101318359375,494.220458984375,0.0337259769439697,1024.0,1024.0,1024.0,1341.1968994140625,0.6201171875,0.57421875,0.576171875,0.5048828125,0.677734375
0,4,1.94074296951294,,0.6005859375,0.591796875,-683.1895751953125,-687.678466796875,0.01,485.73931884765625,490.1900024414063,0.0335428714752197,1024.0,1024.0,1024.0,1328.0335998535156,0.6298828125,0.58984375,0.5986328125,0.5830078125,0.505859375
0,4,1.938867688179016,,0.6005859375,0.59375,-675.6807861328125,-681.4725341796875,0.01,478.5071716308594,484.2265319824219,0.0337190628051757,1024.0,1024.0,1024.0,1315.1654663085938,0.626953125,0.59375,0.599609375,0.595703125,0.6015625
0,4,1.9366846084594729,,0.5986328125,0.59375,-667.4461059570312,-674.676513671875,0.01,470.7481689453125,477.8469848632813,0.0339758396148681,1024.0,1024.0,1024.0,1302.5593566894531,0.640625,0.599609375,0.599609375,0.611328125,0.6015625
0,4,1.934370398521424,,0.6064453125,0.5986328125,-659.9132080078125,-669.1400756835938,0.01,463.85693359375,472.862060546875,0.0345106124877929,1024.0,1024.0,1024.0,1290.6044006347656,0.646484375,0.60546875,0.6103515625,0.6162109375,0.6103515625
0,4,1.9319756031036377,,0.6171875,0.6015625,-651.666015625,-663.0870361328125,0.01,456.5814208984375,467.6431274414063,0.0349972248077392,1024.0,1024.0,1024.0,1278.84619140625,0.650390625,0.6103515625,0.615234375,0.6171875,0.611328125
0,4,1.92960524559021,,0.6240234375,0.609375,-644.0122680664062,-658.14599609375,0.01,450.129638671875,463.7291259765625,0.0356402397155761,1024.0,1024.0,1024.0,1268.7117309570312,0.6494140625,0.615234375,0.6318359375,0.62890625,0.615234375
0,4,1.927373170852661,,0.6328125,0.609375,-637.1995239257812,-653.6505737304688,0.01,444.6046142578125,460.34771728515625,0.0357375144958496,1024.0,1024.0,1024.0,1257.04541015625,0.646484375,0.6240234375,0.6416015625,0.6318359375,0.619140625
0,4,1.9252922534942627,,0.6337890625,0.6162109375,-632.0965576171875,-650.5473022460938,0.01,441.0136413574219,458.5096435546875,0.0352828502655029,1024.0,1024.0,1024.0,1250.7570190429688,0.64453125,0.6328125,0.650390625,0.6318359375,0.6318359375
0,4,1.923494815826416,,0.6474609375,0.619140625,-628.8148193359375,-649.997314453125,0.01,438.71136474609375,458.7978210449219,0.0352275371551513,1024.0,1024.0,1024.0,1242.3703002929688,0.646484375,0.634765625,0.654296875,0.6435546875,0.64453125
0,4,1.9220261573791504,,0.65625,0.625,-626.1776123046875,-648.7153930664062,0.01,437.5147399902344,458.74755859375,0.0352120399475097,1024.0,1024.0,1024.0,1237.875,0.650390625,0.64453125,0.6533203125,0.630859375,0.63671875
0,4,1.920839786529541,,0.646484375,0.625,-624.8346557617188,-647.1249389648438,0.01,437.3396606445313,458.2109375,0.0347411632537841,1024.0,1024.0,1024.0,1235.0382385253906,0.65234375,0.640625,0.6640625,0.6142578125,0.607421875
0,4,1.9198925495147705,,0.650390625,0.62109375,-622.7900390625,-644.8901977539062,0.01,435.2228393554688,456.1118774414063,0.0345804691314697,1024.0,1024.0,1024.0,1231.784210205078,0.65234375,0.6455078125,0.6591796875,0.625,0.6220703125
0,4,1.919166803359985,,0.6533203125,0.6220703125,-620.017822265625,-641.8317260742188,0.01,433.2106323242188,453.84075927734375,0.0346300601959228,1024.0,1024.0,1024.0,1228.5256958007812,0.6572265625,0.6474609375,0.6640625,0.6220703125,0.6181640625
