,depth,nu_L,test_acc,test_accuracy,validation_accuracy,test_predictive_LL,validation_predictive_LL,lr,test_brier,validation_brier,train_time_one_epoch,size_train,size_validation,size_test,train_loss,test_accuracy_layer_0,test_accuracy_layer_1,test_accuracy_layer_2,test_accuracy_layer_3,test_accuracy_layer_4
0,4,1.9368534088134768,,0.4833984375,0.5009765625,-712.9554443359375,-711.926025390625,0.01,515.1670532226562,514.138671875,0.0354945659637451,1024.0,1024.0,1024.0,1534.9107666015625,0.509765625,0.46875,0.5205078125,0.490234375,0.490234375
0,4,1.935430765151977,,0.5224609375,0.5205078125,-710.1953735351562,-708.9564208984375,0.01,512.4122314453125,511.1736450195313,0.0375878810882568,1024.0,1024.0,1024.0,1507.6773071289062,0.509765625,0.4775390625,0.490234375,0.490234375,0.509765625
0,4,1.934244155883789,,0.5439453125,0.5654296875,-708.4945068359375,-706.9576416015625,0.01,510.7122192382813,509.1758728027344,0.035154104232788,1024.0,1024.0,1024.0,1485.784912109375,0.509765625,0.515625,0.490234375,0.50390625,0.509765625
0,4,1.932878017425537,,0.537109375,0.5654296875,-706.40625,-704.6363525390625,0.01,508.6277770996094,506.85888671875,0.0357072353363037,1024.0,1024.0,1024.0,1467.0202331542969,0.515625,0.53515625,0.521484375,0.509765625,0.509765625
0,4,1.9312865734100344,,0.5390625,0.5654296875,-705.1686401367188,-702.853271484375,0.01,507.3966064453125,505.0845031738281,0.0353171825408935,1024.0,1024.0,1024.0,1452.7566833496094,0.53125,0.5361328125,0.544921875,0.509765625,0.490234375
0,4,1.929550051689148,,0.5390625,0.568359375,-704.3565673828125,-701.2539672851562,0.01,506.58978271484375,503.4933776855469,0.0359561443328857,1024.0,1024.0,1024.0,1439.8218383789062,0.52734375,0.537109375,0.5439453125,0.533203125,0.490234375
0,4,1.9276148080825808,,0.537109375,0.56640625,-703.41357421875,-699.3154907226562,0.01,505.6611022949219,501.5779113769531,0.0353853702545166,1024.0,1024.0,1024.0,1429.3997497558594,0.5390625,0.53515625,0.533203125,0.5166015625,0.490234375
0,4,1.925679087638855,,0.53515625,0.56640625,-702.59521484375,-697.678466796875,0.01,504.864501953125,499.9762573242188,0.0352959632873535,1024.0,1024.0,1024.0,1420.0146484375,0.5390625,0.5380859375,0.53125,0.5341796875,0.517578125
0,4,1.923710823059082,,0.5390625,0.56640625,-702.2951049804688,-696.561279296875,0.01,504.59033203125,498.9053649902344,0.0349643230438232,1024.0,1024.0,1024.0,1413.9509582519531,0.5576171875,0.537109375,0.537109375,0.541015625,0.55078125
0,4,1.921958088874817,,0.5458984375,0.55859375,-702.6767578125,-696.3828735351562,0.01,504.97705078125,498.7492980957031,0.0352215766906738,1024.0,1024.0,1024.0,1408.6105041503906,0.5439453125,0.55078125,0.5458984375,0.546875,0.54296875
0,4,1.92037296295166,,0.5322265625,0.5693359375,-701.4514770507812,-694.9944458007812,0.01,503.78656005859375,497.4056396484375,0.0347001552581787,1024.0,1024.0,1024.0,1404.683624267578,0.544921875,0.546875,0.537109375,0.5400390625,0.552734375
0,4,1.9188544750213623,,0.5322265625,0.5673828125,-701.6044311523438,-695.0185546875,0.01,503.9380493164063,497.431640625,0.0347275733947753,1024.0,1024.0,1024.0,1401.4967041015625,0.541015625,0.5439453125,0.5322265625,0.537109375,0.5390625
0,4,1.9173717498779297,,0.544921875,0.5595703125,-702.5225830078125,-695.6798706054688,0.01,504.8430480957031,498.0866088867188,0.0346846580505371,1024.0,1024.0,1024.0,1399.7318420410156,0.54296875,0.5498046875,0.5380859375,0.54296875,0.53125
0,4,1.9160317182540887,,0.5439453125,0.55859375,-702.2977905273438,-695.30712890625,0.01,504.6239929199219,497.72265625,0.0354113578796386,1024.0,1024.0,1024.0,1399.0142211914062,0.54296875,0.5517578125,0.541015625,0.5390625,0.5400390625
0,4,1.91476309299469,,0.54296875,0.5673828125,-700.896484375,-693.7723388671875,0.01,503.2627868652344,496.2352600097656,0.0353953838348388,1024.0,1024.0,1024.0,1397.2220458984375,0.5458984375,0.537109375,0.541015625,0.5390625,0.5478515625
0,4,1.9136062860488887,,0.544921875,0.568359375,-700.5371704101562,-693.36181640625,0.01,502.9144287109375,495.8419799804688,0.0345332622528076,1024.0,1024.0,1024.0,1397.593292236328,0.54296875,0.54296875,0.546875,0.5478515625,0.5478515625
0,4,1.9123345613479608,,0.548828125,0.560546875,-702.27392578125,-694.7508544921875,0.01,504.6058654785156,497.1980285644531,0.0346548557281494,1024.0,1024.0,1024.0,1397.5124206542969,0.5439453125,0.537109375,0.54296875,0.533203125,0.5244140625
