,depth,nu_L,test_acc,test_accuracy,validation_accuracy,test_predictive_LL,validation_predictive_LL,lr,test_brier,validation_brier,train_time_one_epoch,size_train,size_validation,size_test,train_loss,test_accuracy_layer_0,test_accuracy_layer_1,test_accuracy_layer_2,test_accuracy_layer_3,test_accuracy_layer_4
0,4,1.936978459358216,,0.462890625,0.4677734375,-712.1821899414062,-711.7817993164062,0.01,514.3980712890625,513.998291015625,0.0360121726989746,1024.0,1024.0,1024.0,1557.595245361328,0.49609375,0.484375,0.4921875,0.5107421875,0.4892578125
0,4,1.9366719722747805,,0.501953125,0.4794921875,-710.3765869140625,-710.4097290039062,0.01,512.5931396484375,512.6270141601562,0.0350062847137451,1024.0,1024.0,1024.0,1529.4940795898438,0.4970703125,0.482421875,0.51953125,0.5107421875,0.4892578125
0,4,1.936036944389344,,0.5361328125,0.533203125,-708.7199096679688,-709.17529296875,0.01,510.9371337890625,511.3923950195313,0.0353078842163085,1024.0,1024.0,1024.0,1508.3111877441406,0.4990234375,0.537109375,0.5234375,0.5048828125,0.5107421875
0,4,1.935310125350952,,0.5361328125,0.537109375,-707.890625,-708.346923828125,0.01,510.10845947265625,510.56439208984375,0.0353696346282959,1024.0,1024.0,1024.0,1489.255615234375,0.505859375,0.537109375,0.5361328125,0.4892578125,0.5107421875
0,4,1.9343931674957275,,0.533203125,0.5439453125,-707.45751953125,-707.6371459960938,0.01,509.6761169433594,509.85546875,0.0348334312438964,1024.0,1024.0,1024.0,1473.7534790039062,0.5107421875,0.5361328125,0.5400390625,0.4892578125,0.5107421875
0,4,1.9331538677215576,,0.546875,0.548828125,-706.9869384765625,-707.02685546875,0.01,509.2062377929688,509.2459106445313,0.0346250534057617,1024.0,1024.0,1024.0,1458.7375183105469,0.5107421875,0.5341796875,0.5400390625,0.4892578125,0.5107421875
0,4,1.9317569732666016,,0.5390625,0.5419921875,-706.783935546875,-706.50439453125,0.01,509.00439453125,508.7244873046875,0.0346708297729492,1024.0,1024.0,1024.0,1448.3132934570312,0.5107421875,0.5419921875,0.544921875,0.51953125,0.5107421875
0,4,1.930220603942871,,0.54296875,0.5458984375,-706.2486572265625,-705.919677734375,0.01,508.4703369140625,508.1409301757813,0.0347073078155517,1024.0,1024.0,1024.0,1438.1989440917969,0.5107421875,0.5400390625,0.548828125,0.5107421875,0.5107421875
0,4,1.9285897016525269,,0.537109375,0.552734375,-705.8305053710938,-705.4275512695312,0.01,508.0535888671875,507.6503601074219,0.0345475673675537,1024.0,1024.0,1024.0,1430.68798828125,0.5107421875,0.53515625,0.5478515625,0.5107421875,0.5107421875
0,4,1.926896452903748,,0.5380859375,0.546875,-705.4219360351562,-705.044189453125,0.01,507.646484375,507.2687683105469,0.034714937210083,1024.0,1024.0,1024.0,1425.4647827148438,0.5107421875,0.5439453125,0.544921875,0.5107421875,0.5107421875
0,4,1.9249849319458008,,0.5458984375,0.5517578125,-705.0167846679688,-704.4754028320312,0.01,507.2440185546875,506.7028198242188,0.0347046852111816,1024.0,1024.0,1024.0,1422.4953918457031,0.5107421875,0.54296875,0.5458984375,0.525390625,0.5107421875
