,depth,nu_L,test_acc,test_accuracy,validation_accuracy,test_predictive_LL,validation_predictive_LL,lr,test_brier,validation_brier,train_time_one_epoch,size_train,size_validation,size_test,train_loss,test_accuracy_layer_0,test_accuracy_layer_1,test_accuracy_layer_2,test_accuracy_layer_3,test_accuracy_layer_4
0,4,1.9356284141540527,,0.5771484375,0.5390625,-702.2110595703125,-707.7115478515625,0.01,504.4486389160156,509.9389953613281,0.0359268188476562,1024.0,1024.0,1024.0,1445.1040649414062,0.5029296875,0.5625,0.5029296875,0.5029296875,0.4970703125
0,4,1.93373703956604,,0.5693359375,0.529296875,-699.906982421875,-705.7947998046875,0.01,502.1553649902344,508.0314636230469,0.0346889495849609,1024.0,1024.0,1024.0,1423.3030090332031,0.5029296875,0.5712890625,0.5029296875,0.5029296875,0.4970703125
0,4,1.931928396224976,,0.568359375,0.5283203125,-697.3568115234375,-703.775146484375,0.01,499.6272277832031,506.0301513671875,0.0346171855926513,1024.0,1024.0,1024.0,1408.6302185058594,0.5029296875,0.58203125,0.5703125,0.5029296875,0.4970703125
0,4,1.93017852306366,,0.5693359375,0.5439453125,-694.6014404296875,-702.3650512695312,0.01,496.9214782714844,504.65667724609375,0.0345473289489746,1024.0,1024.0,1024.0,1398.8284912109375,0.5400390625,0.587890625,0.5732421875,0.5712890625,0.4970703125
0,4,1.9285298585891724,,0.576171875,0.5478515625,-692.2162475585938,-701.736328125,0.01,494.60687255859375,504.0747985839844,0.034642219543457,1024.0,1024.0,1024.0,1390.21435546875,0.55859375,0.580078125,0.5849609375,0.58203125,0.5029296875
0,4,1.9269771575927728,,0.58203125,0.546875,-690.919921875,-703.4203491210938,0.01,493.3751525878906,505.76751708984375,0.034592866897583,1024.0,1024.0,1024.0,1383.015106201172,0.5791015625,0.5771484375,0.5849609375,0.580078125,0.5029296875
0,4,1.9255294799804688,,0.5869140625,0.54296875,-690.4063110351562,-705.70947265625,0.01,492.8874816894531,508.005126953125,0.0350089073181152,1024.0,1024.0,1024.0,1378.840301513672,0.572265625,0.580078125,0.5859375,0.591796875,0.5048828125
0,4,1.924227237701416,,0.6015625,0.548828125,-689.185791015625,-705.007080078125,0.01,491.750244140625,507.3521728515625,0.0345313549041748,1024.0,1024.0,1024.0,1376.3461303710938,0.5791015625,0.5869140625,0.58984375,0.591796875,0.57421875
0,4,1.9231112003326416,,0.587890625,0.5517578125,-688.2852172851562,-703.4385986328125,0.01,490.964111328125,505.8767395019531,0.0346291065216064,1024.0,1024.0,1024.0,1373.819091796875,0.5771484375,0.5859375,0.59765625,0.59765625,0.5703125
0,4,1.9221267700195312,,0.591796875,0.5517578125,-687.9595336914062,-702.888916015625,0.01,490.6320190429688,505.3385620117188,0.0346395969390869,1024.0,1024.0,1024.0,1372.0214233398438,0.578125,0.58984375,0.591796875,0.59375,0.5830078125
0,4,1.921189904212952,,0.59765625,0.5517578125,-687.8536987304688,-702.96630859375,0.01,490.5227966308594,505.4107971191406,0.0345940589904785,1024.0,1024.0,1024.0,1370.5310363769531,0.578125,0.587890625,0.591796875,0.5966796875,0.591796875
0,4,1.920337677001953,,0.6015625,0.546875,-688.0593872070312,-703.5050048828125,0.01,490.6925048828125,505.9228515625,0.0346028804779052,1024.0,1024.0,1024.0,1369.5621948242188,0.576171875,0.59375,0.595703125,0.595703125,0.5966796875
0,4,1.919546127319336,,0.591796875,0.5517578125,-687.2435302734375,-701.3171997070312,0.01,489.92138671875,503.8027648925781,0.0353503227233886,1024.0,1024.0,1024.0,1368.9461669921875,0.578125,0.5986328125,0.5927734375,0.6015625,0.59375
0,4,1.9187358617782595,,0.59765625,0.548828125,-687.8853759765625,-703.083740234375,0.01,490.5159912109375,505.5147399902344,0.0352966785430908,1024.0,1024.0,1024.0,1367.9244689941406,0.578125,0.5947265625,0.59765625,0.59375,0.583984375
0,4,1.9179673194885247,,0.603515625,0.552734375,-687.1737060546875,-701.9942016601562,0.01,489.85498046875,504.47161865234375,0.0347735881805419,1024.0,1024.0,1024.0,1367.7575988769531,0.583984375,0.599609375,0.591796875,0.5966796875,0.5947265625
0,4,1.9171853065490725,,0.59765625,0.5478515625,-687.1597900390625,-702.9300537109375,0.01,489.85357666015625,505.3938598632813,0.0347964763641357,1024.0,1024.0,1024.0,1366.8486328125,0.5849609375,0.59375,0.5947265625,0.583984375,0.5849609375
0,4,1.9164177179336548,,0.59765625,0.5478515625,-686.5462646484375,-702.5072021484375,0.01,489.3072204589844,505.0182800292969,0.0361604690551757,1024.0,1024.0,1024.0,1366.2018127441406,0.583984375,0.59375,0.591796875,0.58984375,0.58984375
0,4,1.915655374526977,,0.595703125,0.546875,-686.256591796875,-702.5078735351562,0.01,489.0620727539063,505.0433044433594,0.0367050170898437,1024.0,1024.0,1024.0,1365.8621215820312,0.5859375,0.5927734375,0.5927734375,0.59375,0.59375
0,4,1.9149020910263064,,0.5986328125,0.546875,-685.5400390625,-701.3840942382812,0.01,488.40283203125,503.9793090820313,0.0386011600494384,1024.0,1024.0,1024.0,1365.3132019042969,0.5869140625,0.5927734375,0.5947265625,0.599609375,0.59765625
0,4,1.914202690124512,,0.6015625,0.5546875,-684.6630249023438,-700.0989990234375,0.01,487.6707153320313,502.7946472167969,0.0383212566375732,1024.0,1024.0,1024.0,1365.012176513672,0.5869140625,0.595703125,0.591796875,0.5888671875,0.5849609375
0,4,1.9134706258773804,,0.59765625,0.5419921875,-685.3193969726562,-701.099609375,0.01,488.1936645507813,503.7286376953125,0.0357475280761718,1024.0,1024.0,1024.0,1364.9938354492188,0.5869140625,0.59375,0.5927734375,0.5859375,0.583984375
0,4,1.91273045539856,,0.6015625,0.5546875,-684.009033203125,-699.5721435546875,0.01,487.0914306640625,502.34521484375,0.0347657203674316,1024.0,1024.0,1024.0,1364.479736328125,0.583984375,0.5966796875,0.595703125,0.5966796875,0.5986328125
0,4,1.912036180496216,,0.599609375,0.548828125,-683.6644897460938,-700.0906982421875,0.01,486.8448486328125,502.906982421875,0.0346617698669433,1024.0,1024.0,1024.0,1363.24609375,0.5810546875,0.599609375,0.595703125,0.5947265625,0.5888671875
0,4,1.911394476890564,,0.591796875,0.54296875,-683.6896362304688,-700.98046875,0.01,486.8055114746094,503.76068115234375,0.0345745086669921,1024.0,1024.0,1024.0,1362.589874267578,0.5830078125,0.5927734375,0.5869140625,0.5849609375,0.583984375
0,4,1.9108188152313232,,0.5986328125,0.5478515625,-682.326416015625,-698.823974609375,0.01,485.6158752441406,501.7581481933594,0.03458833694458,1024.0,1024.0,1024.0,1361.8973388671875,0.5810546875,0.6005859375,0.587890625,0.58984375,0.58984375
0,4,1.9102659225463867,,0.5986328125,0.5498046875,-681.590576171875,-697.6358642578125,0.01,484.91998291015625,500.638916015625,0.034614086151123,1024.0,1024.0,1024.0,1361.4677734375,0.58203125,0.599609375,0.5869140625,0.5927734375,0.587890625
0,4,1.9098132848739624,,0.5986328125,0.5478515625,-681.020263671875,-696.9410400390625,0.01,484.3935241699219,500.0144958496094,0.0345778465270996,1024.0,1024.0,1024.0,1360.6477966308594,0.5830078125,0.59765625,0.5830078125,0.5859375,0.578125
0,4,1.9094337224960327,,0.5888671875,0.544921875,-680.2889404296875,-696.0851440429688,0.01,483.8629760742188,499.3345336914063,0.03462815284729,1024.0,1024.0,1024.0,1360.25146484375,0.583984375,0.6015625,0.5810546875,0.5732421875,0.5732421875
0,4,1.909148097038269,,0.587890625,0.5361328125,-680.3173828125,-697.5849609375,0.01,483.9943542480469,500.89556884765625,0.0345938205718994,1024.0,1024.0,1024.0,1359.3500366210938,0.5830078125,0.5986328125,0.572265625,0.5810546875,0.578125
0,4,1.9089620113372805,,0.5849609375,0.53515625,-679.5733642578125,-695.7109375,0.01,483.4295043945313,499.2100524902344,0.0346693992614746,1024.0,1024.0,1024.0,1358.8687133789062,0.583984375,0.5986328125,0.572265625,0.5693359375,0.5693359375
0,4,1.9088634252548216,,0.5830078125,0.5419921875,-678.5208740234375,-694.4934692382812,0.01,482.6110534667969,498.1951904296875,0.0346653461456298,1024.0,1024.0,1024.0,1358.4177856445312,0.583984375,0.5986328125,0.5751953125,0.5712890625,0.5751953125
0,4,1.9087820053100584,,0.595703125,0.5478515625,-677.8370971679688,-694.871337890625,0.01,481.7966918945313,498.4934387207031,0.0344042778015136,1024.0,1024.0,1024.0,1357.7797241210938,0.5859375,0.595703125,0.607421875,0.603515625,0.5830078125
0,4,1.908766508102417,,0.58203125,0.544921875,-676.534912109375,-693.5968627929688,0.01,481.1217041015625,497.7181091308594,0.0348100662231445,1024.0,1024.0,1024.0,1357.403350830078,0.583984375,0.5966796875,0.5859375,0.6103515625,0.611328125
0,4,1.908941626548767,,0.583984375,0.548828125,-675.75830078125,-691.8123168945312,0.01,479.9894104003906,495.7247924804688,0.0347442626953125,1024.0,1024.0,1024.0,1356.3394775390625,0.5869140625,0.5927734375,0.611328125,0.6123046875,0.609375
0,4,1.9093313217163088,,0.5859375,0.541015625,-673.4779052734375,-688.9766845703125,0.01,478.2431335449219,493.3866882324219,0.0355868339538574,1024.0,1024.0,1024.0,1355.25,0.5869140625,0.5927734375,0.61328125,0.6142578125,0.6005859375
0,4,1.909947395324707,,0.5849609375,0.55078125,-671.8056640625,-686.497802734375,0.01,476.74322509765625,491.1163940429688,0.0351836681365966,1024.0,1024.0,1024.0,1354.1507873535156,0.5830078125,0.5947265625,0.6064453125,0.595703125,0.59375
0,4,1.9109266996383667,,0.6181640625,0.57421875,-669.9100952148438,-686.091552734375,0.01,475.1468505859375,491.0231628417969,0.0350241661071777,1024.0,1024.0,1024.0,1352.7167053222656,0.5849609375,0.59375,0.58984375,0.5693359375,0.5654296875
0,4,1.912269592285156,,0.6103515625,0.5673828125,-669.231689453125,-685.6356811523438,0.01,474.346923828125,490.4481201171875,0.0351207256317138,1024.0,1024.0,1024.0,1353.5509643554688,0.5849609375,0.5859375,0.576171875,0.568359375,0.5712890625
