,depth,nu_L,test_acc,test_accuracy,validation_accuracy,test_predictive_LL,validation_predictive_LL,lr,test_brier,validation_brier,train_time_one_epoch,size_train,size_validation,size_test,train_loss,test_accuracy_layer_0,test_accuracy_layer_1,test_accuracy_layer_2,test_accuracy_layer_3,test_accuracy_layer_4
0,4,1.9356698989868164,,0.6923828125,0.66015625,-696.947021484375,-699.6237182617188,0.01,499.1919555664063,501.8650207519531,0.037142276763916,1024.0,1024.0,1024.0,1442.5018310546875,0.5595703125,0.5048828125,0.4951171875,0.697265625,0.5048828125
0,4,1.9337722063064573,,0.623046875,0.5966796875,-690.968017578125,-695.8079223632812,0.01,493.33587646484375,498.1501770019531,0.0348608493804931,1024.0,1024.0,1024.0,1410.6696472167969,0.5419921875,0.6376953125,0.65234375,0.5048828125,0.5048828125
0,4,1.9317935705184937,,0.697265625,0.6748046875,-682.2521362304688,-689.051513671875,0.01,484.8123168945313,491.5552368164063,0.0346522331237793,1024.0,1024.0,1024.0,1386.971649169922,0.546875,0.6376953125,0.650390625,0.681640625,0.634765625
0,4,1.929841160774231,,0.6298828125,0.5908203125,-670.792236328125,-679.450439453125,0.01,473.6227416992188,482.1943359375,0.0346310138702392,1024.0,1024.0,1024.0,1364.0919799804688,0.578125,0.6162109375,0.673828125,0.625,0.6240234375
0,4,1.928051233291626,,0.6328125,0.5908203125,-658.6846923828125,-670.3151245117188,0.01,462.0856323242188,473.5404052734375,0.0346746444702148,1024.0,1024.0,1024.0,1340.8685302734375,0.607421875,0.619140625,0.6474609375,0.6318359375,0.6328125
0,4,1.926598310470581,,0.6298828125,0.5859375,-645.8125,-661.187744140625,0.01,450.2987060546875,465.29931640625,0.0352990627288818,1024.0,1024.0,1024.0,1318.9833374023438,0.63671875,0.625,0.6396484375,0.6396484375,0.63671875
0,4,1.925711154937744,,0.642578125,0.60546875,-634.8598022460938,-654.0977783203125,0.01,441.0833435058594,459.5926513671875,0.0352566242218017,1024.0,1024.0,1024.0,1300.8087463378906,0.6552734375,0.630859375,0.634765625,0.64453125,0.6484375
0,4,1.925137042999268,,0.642578125,0.6025390625,-628.2152709960938,-651.5929565429688,0.01,435.8714294433594,458.1078186035156,0.0352792739868164,1024.0,1024.0,1024.0,1284.9730529785156,0.6552734375,0.6357421875,0.64453125,0.6474609375,0.6416015625
0,4,1.9248507022857664,,0.6484375,0.6171875,-624.1796264648438,-648.950927734375,0.01,433.3009643554688,456.651611328125,0.0346965789794921,1024.0,1024.0,1024.0,1274.1712341308594,0.6533203125,0.6357421875,0.6474609375,0.65234375,0.638671875
0,4,1.9245699644088743,,0.6474609375,0.6162109375,-621.5276489257812,-647.6650390625,0.01,431.35687255859375,455.9219970703125,0.0346179008483886,1024.0,1024.0,1024.0,1264.81494140625,0.6494140625,0.6396484375,0.6484375,0.6533203125,0.640625
0,4,1.924259901046753,,0.6484375,0.6162109375,-619.7444458007812,-646.2947998046875,0.01,430.14837646484375,455.0568237304688,0.0345277786254882,1024.0,1024.0,1024.0,1257.741943359375,0.6455078125,0.6376953125,0.6484375,0.6484375,0.6357421875
0,4,1.923991680145264,,0.64453125,0.62109375,-618.1564331054688,-644.7271118164062,0.01,429.2677612304688,454.1368103027344,0.0351893901824951,1024.0,1024.0,1024.0,1252.5364074707031,0.6484375,0.640625,0.6474609375,0.646484375,0.6337890625
0,4,1.923547387123108,,0.6435546875,0.6220703125,-616.8500366210938,-643.2843627929688,0.01,428.46783447265625,453.17236328125,0.0347356796264648,1024.0,1024.0,1024.0,1247.9468383789062,0.6455078125,0.640625,0.646484375,0.6533203125,0.6357421875
0,4,1.923105239868164,,0.64453125,0.61328125,-615.6365966796875,-641.8102416992188,0.01,428.2752685546875,452.6173706054688,0.0346724987030029,1024.0,1024.0,1024.0,1244.7240600585938,0.6474609375,0.6416015625,0.6455078125,0.658203125,0.6494140625
0,4,1.922564387321472,,0.64453125,0.611328125,-613.665283203125,-642.5283203125,0.01,426.0540161132813,452.9277038574219,0.0345809459686279,1024.0,1024.0,1024.0,1240.6932983398438,0.64453125,0.63671875,0.64453125,0.6318359375,0.6416015625
0,4,1.9220727682113647,,0.6396484375,0.615234375,-610.8609008789062,-638.88134765625,0.01,424.5672607421875,450.5986022949219,0.0348851680755615,1024.0,1024.0,1024.0,1236.8757019042969,0.64453125,0.6357421875,0.6435546875,0.6494140625,0.6533203125
0,4,1.921578884124756,,0.6396484375,0.6142578125,-608.3663330078125,-637.1060180664062,0.01,422.3717956542969,449.0840148925781,0.0379509925842285,1024.0,1024.0,1024.0,1233.819793701172,0.64453125,0.6337890625,0.6435546875,0.6484375,0.638671875
0,4,1.921108961105347,,0.6435546875,0.6015625,-605.3585815429688,-634.7696533203125,0.01,419.2433776855469,446.6495971679688,0.0376217365264892,1024.0,1024.0,1024.0,1232.33984375,0.64453125,0.6357421875,0.642578125,0.6328125,0.6435546875
0,4,1.9204678535461424,,0.6357421875,0.6142578125,-602.2968139648438,-629.5760498046875,0.01,417.8346557617188,443.14739990234375,0.0386793613433837,1024.0,1024.0,1024.0,1229.3469848632812,0.6484375,0.63671875,0.640625,0.65625,0.6416015625
0,4,1.920093774795532,,0.646484375,0.599609375,-598.8642578125,-629.0333862304688,0.01,413.9957885742188,442.0057678222656,0.0385055541992187,1024.0,1024.0,1024.0,1223.133056640625,0.6484375,0.6328125,0.6416015625,0.638671875,0.65234375
0,4,1.920443058013916,,0.6435546875,0.603515625,-592.2987670898438,-621.06787109375,0.01,408.9474487304688,435.6207885742188,0.0348784923553466,1024.0,1024.0,1024.0,1218.2380065917969,0.650390625,0.6337890625,0.6455078125,0.634765625,0.650390625
0,4,1.9217101335525515,,0.6416015625,0.60546875,-586.405029296875,-614.512451171875,0.01,404.113037109375,430.076904296875,0.0350210666656494,1024.0,1024.0,1024.0,1212.553741455078,0.6494140625,0.6337890625,0.6484375,0.6416015625,0.6484375
0,4,1.9239096641540527,,0.642578125,0.609375,-580.22265625,-608.9076538085938,0.01,398.85931396484375,425.2223510742188,0.0346236228942871,1024.0,1024.0,1024.0,1206.0927124023438,0.6494140625,0.630859375,0.6552734375,0.6396484375,0.66796875
0,4,1.926865100860596,,0.6376953125,0.599609375,-573.282470703125,-601.5438842773438,0.01,394.7095031738281,420.4158020019531,0.0345377922058105,1024.0,1024.0,1024.0,1199.4291381835938,0.6513671875,0.6279296875,0.65234375,0.63671875,0.6611328125
0,4,1.9303991794586184,,0.6416015625,0.599609375,-566.3290405273438,-594.7265625,0.01,389.0797119140625,414.8159790039063,0.034550666809082,1024.0,1024.0,1024.0,1193.1839599609375,0.65234375,0.619140625,0.650390625,0.6357421875,0.6923828125
0,4,1.934321045875549,,0.646484375,0.6044921875,-557.5197143554688,-587.4530029296875,0.01,382.8984069824219,409.8576354980469,0.0352132320404052,1024.0,1024.0,1024.0,1186.0768127441406,0.65234375,0.6162109375,0.658203125,0.6572265625,0.7509765625
0,4,1.9384777545928955,,0.6435546875,0.6044921875,-550.7495727539062,-581.0682373046875,0.01,378.287841796875,405.4834289550781,0.0352108478546142,1024.0,1024.0,1024.0,1179.2117004394531,0.6513671875,0.6240234375,0.6669921875,0.6513671875,0.73828125
0,4,1.942773461341858,,0.6455078125,0.603515625,-544.5798950195312,-574.6793212890625,0.01,373.2654418945313,400.2489013671875,0.0343153476715087,1024.0,1024.0,1024.0,1172.370849609375,0.6552734375,0.6240234375,0.6689453125,0.6474609375,0.771484375
0,4,1.9471549987792969,,0.6513671875,0.6064453125,-537.2349853515625,-567.8609008789062,0.01,368.9447326660156,396.2008056640625,0.0773556232452392,1024.0,1024.0,1024.0,1165.9569702148438,0.654296875,0.615234375,0.669921875,0.6708984375,0.771484375
0,4,1.95156991481781,,0.66015625,0.62109375,-530.2471923828125,-561.4423828125,0.01,362.4100646972656,390.2009582519531,0.0343852043151855,1024.0,1024.0,1024.0,1160.344757080078,0.65625,0.623046875,0.6904296875,0.728515625,0.7763671875
0,4,1.955957174301148,,0.6572265625,0.6181640625,-523.040771484375,-554.3091430664062,0.01,356.83367919921875,384.6885681152344,0.0338444709777832,1024.0,1024.0,1024.0,1154.4289855957031,0.6552734375,0.6240234375,0.6982421875,0.6953125,0.7822265625
0,4,1.9603830575942995,,0.6640625,0.6279296875,-513.9722290039062,-545.1187133789062,0.01,349.100341796875,376.853515625,0.0337705612182617,1024.0,1024.0,1024.0,1148.1306457519531,0.6552734375,0.625,0.720703125,0.7578125,0.779296875
0,4,1.964811444282532,,0.6640625,0.626953125,-504.36529541015625,-536.03857421875,0.01,342.1415405273437,370.3017578125,0.0337507724761962,1024.0,1024.0,1024.0,1140.0867309570312,0.65234375,0.62109375,0.716796875,0.76953125,0.7763671875
0,4,1.969273805618286,,0.671875,0.64453125,-494.34185791015625,-526.456298828125,0.01,333.4374694824219,362.0228576660156,0.0337796211242675,1024.0,1024.0,1024.0,1131.1685485839844,0.6533203125,0.6240234375,0.7392578125,0.7802734375,0.78125
