,depth,nu_L,test_acc,test_accuracy,validation_accuracy,test_predictive_LL,validation_predictive_LL,lr,test_brier,validation_brier,train_time_one_epoch,size_train,size_validation,size_test,train_loss,test_accuracy_layer_0,test_accuracy_layer_1,test_accuracy_layer_2,test_accuracy_layer_3,test_accuracy_layer_4
0,4,1.9354593753814693,,0.51171875,0.505859375,-709.4970092773438,-710.5194091796875,0.01,511.7177429199219,512.7384033203125,0.0357332229614257,1024.0,1024.0,1024.0,1425.153076171875,0.5537109375,0.5400390625,0.51171875,0.51171875,0.51171875
0,4,1.9335787296295168,,0.5244140625,0.521484375,-706.4769287109375,-707.37890625,0.01,508.7010803222656,509.6028137207031,0.0346601009368896,1024.0,1024.0,1024.0,1417.5375366210938,0.556640625,0.54296875,0.51171875,0.51171875,0.51171875
0,4,1.93182909488678,,0.5673828125,0.5380859375,-704.5865478515625,-705.4765014648438,0.01,506.8121032714844,507.7027893066406,0.0348200798034668,1024.0,1024.0,1024.0,1412.0477600097656,0.5615234375,0.5419921875,0.5244140625,0.51171875,0.51171875
0,4,1.930023431777954,,0.5517578125,0.5205078125,-702.4698486328125,-703.8775634765625,0.01,504.7080383300781,506.1170959472656,0.0346128940582275,1024.0,1024.0,1024.0,1409.0296630859375,0.5654296875,0.5498046875,0.5458984375,0.5283203125,0.51171875
0,4,1.92820942401886,,0.5517578125,0.5244140625,-700.2279052734375,-702.316162109375,0.01,502.4907836914063,504.5792846679688,0.0346314907073974,1024.0,1024.0,1024.0,1405.9006652832031,0.568359375,0.564453125,0.55078125,0.5556640625,0.51171875
0,4,1.9262099266052248,,0.5673828125,0.5400390625,-697.80517578125,-700.8402099609375,0.01,500.127685546875,503.1539306640625,0.0346300601959228,1024.0,1024.0,1024.0,1403.8709411621094,0.5634765625,0.572265625,0.5546875,0.548828125,0.51171875
0,4,1.92423677444458,,0.5615234375,0.5439453125,-695.3670654296875,-698.6907958984375,0.01,497.7496337890625,501.0553283691406,0.0359370708465576,1024.0,1024.0,1024.0,1401.2820739746094,0.5654296875,0.5712890625,0.5576171875,0.51171875,0.51171875
0,4,1.922235012054444,,0.5625,0.548828125,-693.3179931640625,-696.4693603515625,0.01,495.7393798828125,498.8682556152344,0.0360550880432128,1024.0,1024.0,1024.0,1399.5157470703125,0.5634765625,0.5595703125,0.56640625,0.51171875,0.57421875
0,4,1.920122146606445,,0.5615234375,0.5439453125,-691.6060180664062,-695.4571533203125,0.01,494.16156005859375,497.953125,0.0353643894195556,1024.0,1024.0,1024.0,1399.0472717285156,0.5712890625,0.5537109375,0.564453125,0.51171875,0.5732421875
0,4,1.9182169437408447,,0.5634765625,0.54296875,-690.8662719726562,-694.627197265625,0.01,493.4505004882813,497.1395263671875,0.0348517894744873,1024.0,1024.0,1024.0,1397.381866455078,0.5693359375,0.5673828125,0.572265625,0.5546875,0.5751953125
0,4,1.9162343740463257,,0.57421875,0.5595703125,-690.0953369140625,-693.71923828125,0.01,492.70794677734375,496.26171875,0.0346825122833251,1024.0,1024.0,1024.0,1397.0848388671875,0.576171875,0.56640625,0.5693359375,0.560546875,0.5771484375
0,4,1.9145574569702148,,0.56640625,0.552734375,-689.8648071289062,-693.602783203125,0.01,492.5279235839844,496.17181396484375,0.0347762107849121,1024.0,1024.0,1024.0,1396.3314819335938,0.5712890625,0.5615234375,0.5751953125,0.5576171875,0.5751953125
0,4,1.9128824472427368,,0.5634765625,0.5517578125,-689.38525390625,-693.2625732421875,0.01,492.1103210449219,495.8730163574219,0.0345520973205566,1024.0,1024.0,1024.0,1395.5945739746094,0.5703125,0.560546875,0.5751953125,0.564453125,0.568359375
