,depth,nu_L,test_acc,test_accuracy,validation_accuracy,test_predictive_LL,validation_predictive_LL,lr,test_brier,validation_brier,train_time_one_epoch,size_train,size_validation,size_test,train_loss,test_accuracy_layer_0,test_accuracy_layer_1,test_accuracy_layer_2,test_accuracy_layer_3,test_accuracy_layer_4
0,4,1.9355709552764893,,0.4853515625,0.5302734375,-710.2001342773438,-708.1187744140625,0.01,512.41748046875,510.3364868164063,0.0357744693756103,1024.0,1024.0,1024.0,1530.7650451660156,0.4580078125,0.5087890625,0.4853515625,0.5146484375,0.5146484375
0,4,1.9338996410369875,,0.5498046875,0.5087890625,-705.968994140625,-707.2132568359375,0.01,508.18890380859375,509.4329833984375,0.0347266197204589,1024.0,1024.0,1024.0,1502.2728271484375,0.44140625,0.513671875,0.5751953125,0.5146484375,0.4853515625
0,4,1.9323086738586424,,0.5400390625,0.482421875,-702.85107421875,-706.689208984375,0.01,505.0855102539063,508.9214477539063,0.0339844226837158,1024.0,1024.0,1024.0,1483.206298828125,0.435546875,0.529296875,0.57421875,0.5146484375,0.4853515625
0,4,1.930687427520752,,0.576171875,0.515625,-700.0430297851562,-705.889404296875,0.01,502.3055114746094,508.1445617675781,0.0347158908843994,1024.0,1024.0,1024.0,1469.7767028808594,0.4365234375,0.5927734375,0.546875,0.5595703125,0.533203125
0,4,1.9289438724517824,,0.5634765625,0.509765625,-697.1380615234375,-703.0980224609375,0.01,499.423583984375,505.3746337890625,0.0346534252166748,1024.0,1024.0,1024.0,1457.4290466308594,0.451171875,0.5849609375,0.5625,0.5615234375,0.5498046875
0,4,1.9270923137664795,,0.59765625,0.5537109375,-694.0263671875,-699.1609497070312,0.01,496.3316345214844,501.4560546875,0.0352702140808105,1024.0,1024.0,1024.0,1446.5262451171875,0.4599609375,0.6025390625,0.6240234375,0.5654296875,0.5712890625
0,4,1.925085186958313,,0.6044921875,0.5732421875,-690.181396484375,-696.3740234375,0.01,492.5452880859375,498.7143249511719,0.0352375507354736,1024.0,1024.0,1024.0,1435.6112365722656,0.455078125,0.603515625,0.6064453125,0.58984375,0.5498046875
0,4,1.922965288162232,,0.6015625,0.5732421875,-686.4822998046875,-693.8055419921875,0.01,488.9416809082031,496.2147521972656,0.0347678661346435,1024.0,1024.0,1024.0,1426.308135986328,0.4541015625,0.6015625,0.6005859375,0.59375,0.6083984375
0,4,1.920773983001709,,0.5927734375,0.5673828125,-683.3056030273438,-691.47607421875,0.01,485.9055480957031,493.9791564941406,0.0345973968505859,1024.0,1024.0,1024.0,1419.1675415039062,0.4619140625,0.599609375,0.5947265625,0.5869140625,0.5927734375
0,4,1.9186084270477293,,0.59765625,0.5732421875,-679.86865234375,-690.8504028320312,0.01,482.67333984375,493.4798583984375,0.0346629619598388,1024.0,1024.0,1024.0,1411.9000244140625,0.4853515625,0.599609375,0.599609375,0.5947265625,0.607421875
0,4,1.9165105819702148,,0.60546875,0.5732421875,-677.2718505859375,-691.2064819335938,0.01,480.3111572265625,493.9581909179688,0.0345966815948486,1024.0,1024.0,1024.0,1406.504913330078,0.49609375,0.6025390625,0.603515625,0.607421875,0.599609375
0,4,1.914598822593689,,0.603515625,0.57421875,-676.2305908203125,-690.00830078125,0.01,479.3998107910156,492.8455505371094,0.0345070362091064,1024.0,1024.0,1024.0,1401.1380615234375,0.517578125,0.5947265625,0.599609375,0.5986328125,0.599609375
0,4,1.9128351211547847,,0.6005859375,0.572265625,-675.5761108398438,-689.411865234375,0.01,478.8156127929688,492.3062438964844,0.0346531867980957,1024.0,1024.0,1024.0,1396.3780822753906,0.5380859375,0.5947265625,0.6005859375,0.6015625,0.6025390625
0,4,1.911203384399414,,0.6025390625,0.5732421875,-675.1002807617188,-688.885009765625,0.01,478.3804931640625,491.8321533203125,0.0348773002624511,1024.0,1024.0,1024.0,1392.4810180664062,0.55078125,0.5947265625,0.5986328125,0.6005859375,0.6005859375
0,4,1.9096745252609253,,0.6015625,0.5712890625,-674.6046142578125,-688.9332275390625,0.01,477.94189453125,491.9305419921875,0.0346455574035644,1024.0,1024.0,1024.0,1389.706298828125,0.560546875,0.6064453125,0.5966796875,0.59765625,0.5986328125
0,4,1.9082310199737549,,0.595703125,0.5693359375,-674.4983520507812,-687.394775390625,0.01,477.8648376464844,490.455078125,0.0346450805664062,1024.0,1024.0,1024.0,1386.0965270996094,0.56640625,0.599609375,0.595703125,0.5947265625,0.5869140625
0,4,1.9068318605422967,,0.59375,0.5703125,-674.569091796875,-685.9678955078125,0.01,477.958984375,489.0897521972656,0.0346477031707763,1024.0,1024.0,1024.0,1383.4920349121094,0.5693359375,0.5927734375,0.58984375,0.58984375,0.58984375
0,4,1.9054017066955569,,0.595703125,0.5654296875,-673.5390014648438,-686.3109130859375,0.01,476.9954833984375,489.490478515625,0.0345931053161621,1024.0,1024.0,1024.0,1381.138916015625,0.5693359375,0.5947265625,0.59375,0.59375,0.595703125
0,4,1.9039978981018064,,0.5966796875,0.564453125,-673.0541381835938,-685.5684204101562,0.01,476.5610656738281,488.8171997070313,0.0369045734405517,1024.0,1024.0,1024.0,1378.9031372070312,0.5810546875,0.595703125,0.5966796875,0.5947265625,0.595703125
0,4,1.902557730674744,,0.59375,0.57421875,-672.9406127929688,-683.2574462890625,0.01,476.5268249511719,486.64654541015625,0.0356359481811523,1024.0,1024.0,1024.0,1376.8195190429688,0.580078125,0.591796875,0.59375,0.595703125,0.591796875
