,depth,nu_L,test_acc,test_accuracy,validation_accuracy,test_predictive_LL,validation_predictive_LL,lr,test_brier,validation_brier,train_time_one_epoch,size_train,size_validation,size_test,train_loss,test_accuracy_layer_0,test_accuracy_layer_1,test_accuracy_layer_2,test_accuracy_layer_3,test_accuracy_layer_4
0,4,1.939248323440552,,0.5771484375,0.603515625,-704.6683959960938,-698.8916015625,0.01,506.893310546875,501.13616943359375,0.0351181030273437,1024.0,1024.0,1024.0,1393.5072326660156,0.61328125,0.546875,0.6025390625,0.4833984375,0.5166015625
0,4,1.9392383098602293,,0.625,0.666015625,-679.0588989257812,-672.0439453125,0.01,481.4034729003906,474.42132568359375,0.0336971282958984,1024.0,1024.0,1024.0,1346.256378173828,0.6435546875,0.595703125,0.7236328125,0.6474609375,0.5166015625
0,4,1.9377217292785645,,0.685546875,0.7138671875,-651.5352783203125,-643.2855224609375,0.01,454.2571105957031,446.0735473632813,0.0337452888488769,1024.0,1024.0,1024.0,1305.7484741210938,0.6669921875,0.640625,0.7138671875,0.5166015625,0.587890625
0,4,1.935752868652344,,0.7041015625,0.7470703125,-620.2090454101562,-610.4614868164062,0.01,423.95404052734375,414.3499755859375,0.0343935489654541,1024.0,1024.0,1024.0,1265.2116088867188,0.681640625,0.69140625,0.7158203125,0.65625,0.7080078125
0,4,1.933579921722412,,0.732421875,0.7587890625,-583.861328125,-572.366455078125,0.01,390.2418212890625,379.074462890625,0.0347054004669189,1024.0,1024.0,1024.0,1224.220703125,0.7001953125,0.7099609375,0.7333984375,0.7392578125,0.7294921875
0,4,1.9313468933105469,,0.7373046875,0.759765625,-543.4157104492188,-529.3831787109375,0.01,355.1136169433594,341.7571716308594,0.0346496105194091,1024.0,1024.0,1024.0,1176.4033813476562,0.7177734375,0.71875,0.7373046875,0.7548828125,0.7587890625
0,4,1.929256796836853,,0.7373046875,0.767578125,-506.37640380859375,-489.954833984375,0.01,327.3695678710937,312.1708374023437,0.0346407890319824,1024.0,1024.0,1024.0,1132.2712707519531,0.7265625,0.732421875,0.7470703125,0.7490234375,0.75
0,4,1.9273896217346191,,0.7373046875,0.7646484375,-479.28167724609375,-460.13873291015625,0.01,311.60723876953125,294.3726806640625,0.0352778434753418,1024.0,1024.0,1024.0,1096.751434326172,0.7275390625,0.736328125,0.7490234375,0.74609375,0.748046875
0,4,1.925694823265076,,0.740234375,0.759765625,-462.77392578125,-440.66400146484375,0.01,304.6603088378906,285.2899780273437,0.0345757007598876,1024.0,1024.0,1024.0,1069.764404296875,0.7294921875,0.7373046875,0.7451171875,0.7353515625,0.7392578125
0,4,1.924237966537476,,0.73828125,0.7626953125,-452.73931884765625,-428.55181884765625,0.01,301.40576171875,280.50048828125,0.034726858139038,1024.0,1024.0,1024.0,1049.7518157958984,0.7265625,0.7421875,0.7421875,0.732421875,0.7392578125
0,4,1.922965288162232,,0.7412109375,0.763671875,-447.552001953125,-422.0230407714844,0.01,300.5253295898437,278.6321716308594,0.0345759391784668,1024.0,1024.0,1024.0,1036.1366577148438,0.7314453125,0.7421875,0.74609375,0.73046875,0.7314453125
0,4,1.9217857122421265,,0.736328125,0.763671875,-442.3656921386719,-415.7691955566406,0.01,298.1522827148437,275.58758544921875,0.0346086025238037,1024.0,1024.0,1024.0,1022.7286224365234,0.7314453125,0.740234375,0.7373046875,0.7373046875,0.7333984375
0,4,1.9207725524902344,,0.7392578125,0.763671875,-438.1072692871094,-411.7523193359375,0.01,295.626708984375,273.3263244628906,0.0346267223358154,1024.0,1024.0,1024.0,1012.4730224609376,0.7353515625,0.7392578125,0.7412109375,0.734375,0.7490234375
0,4,1.919886469841004,,0.7412109375,0.765625,-432.6021728515625,-406.8529052734375,0.01,291.4010009765625,269.6538391113281,0.0346696376800537,1024.0,1024.0,1024.0,1003.523406982422,0.734375,0.7412109375,0.7451171875,0.744140625,0.7509765625
