,depth,nu_L,test_acc,test_accuracy,validation_accuracy,test_predictive_LL,validation_predictive_LL,lr,test_brier,validation_brier,train_time_one_epoch,size_train,size_validation,size_test,train_loss,test_accuracy_layer_0,test_accuracy_layer_1,test_accuracy_layer_2,test_accuracy_layer_3,test_accuracy_layer_4
0,4,1.9382734298706048,,0.505859375,0.509765625,-711.360595703125,-710.9141235351562,0.01,513.5758666992188,513.1300048828125,0.0391395092010498,1024.0,1024.0,1024.0,1530.878662109375,0.4609375,0.4775390625,0.505859375,0.505859375,0.494140625
0,4,1.937458753585816,,0.505859375,0.509765625,-709.5068969726562,-708.5743408203125,0.01,511.7249145507813,510.7941284179688,0.0349922180175781,1024.0,1024.0,1024.0,1505.1725463867188,0.458984375,0.5400390625,0.505859375,0.505859375,0.505859375
0,4,1.935996055603028,,0.505859375,0.509765625,-708.125732421875,-706.7394409179688,0.01,510.34869384765625,508.9655151367188,0.0352759361267089,1024.0,1024.0,1024.0,1484.30322265625,0.45703125,0.529296875,0.505859375,0.505859375,0.505859375
0,4,1.9341168403625488,,0.5068359375,0.509765625,-706.5828857421875,-704.8358154296875,0.01,508.81146240234375,507.0680236816406,0.0349500179290771,1024.0,1024.0,1024.0,1468.2349548339844,0.45703125,0.5390625,0.505859375,0.5517578125,0.505859375
0,4,1.9320168495178225,,0.533203125,0.546875,-705.452880859375,-703.1439208984375,0.01,507.6920471191406,505.3883666992188,0.0346560478210449,1024.0,1024.0,1024.0,1452.7021484375,0.4619140625,0.54296875,0.505859375,0.505859375,0.505859375
0,4,1.9297860860824585,,0.537109375,0.5595703125,-704.1627807617188,-701.2725219726562,0.01,506.4173889160156,503.5335693359375,0.0346884727478027,1024.0,1024.0,1024.0,1440.5263671875,0.4736328125,0.5390625,0.505859375,0.505859375,0.505859375
0,4,1.9275314807891848,,0.5556640625,0.5869140625,-703.0185546875,-699.38330078125,0.01,505.3000793457031,501.674072265625,0.0348005294799804,1024.0,1024.0,1024.0,1430.5350952148438,0.4775390625,0.5419921875,0.5283203125,0.5400390625,0.505859375
0,4,1.9253501892089844,,0.5380859375,0.5751953125,-701.672119140625,-697.4857177734375,0.01,503.9893798828125,499.8154602050781,0.0352683067321777,1024.0,1024.0,1024.0,1421.2223510742188,0.5009765625,0.544921875,0.548828125,0.541015625,0.5537109375
0,4,1.9231646060943604,,0.53515625,0.568359375,-700.9124755859375,-696.19921875,0.01,503.2716369628906,498.5767822265625,0.0349864959716796,1024.0,1024.0,1024.0,1413.8088989257812,0.505859375,0.54296875,0.5390625,0.5302734375,0.541015625
0,4,1.9209980964660645,,0.537109375,0.5576171875,-700.5230102539062,-695.2957763671875,0.01,502.9164123535156,497.7218322753906,0.0346698760986328,1024.0,1024.0,1024.0,1409.2792358398438,0.505859375,0.544921875,0.5322265625,0.5390625,0.5341796875
0,4,1.918972969055176,,0.537109375,0.5556640625,-700.88134765625,-694.865234375,0.01,503.2978515625,497.3277587890625,0.0346491336822509,1024.0,1024.0,1024.0,1404.4288024902344,0.5390625,0.54296875,0.5341796875,0.5302734375,0.5390625
0,4,1.917069435119629,,0.5419921875,0.556640625,-700.60546875,-694.3445434570312,0.01,503.0390930175781,496.8369140625,0.0347111225128173,1024.0,1024.0,1024.0,1400.9928283691406,0.5361328125,0.5419921875,0.5419921875,0.53515625,0.537109375
0,4,1.915232419967652,,0.537109375,0.552734375,-700.3809204101562,-693.9879150390625,0.01,502.8427734375,496.5192565917969,0.0347707271575927,1024.0,1024.0,1024.0,1399.1319580078125,0.5185546875,0.54296875,0.5419921875,0.5390625,0.5380859375
0,4,1.913480281829834,,0.5400390625,0.568359375,-700.90966796875,-693.721435546875,0.01,503.3858642578125,496.2562255859375,0.0342659950256347,1024.0,1024.0,1024.0,1396.0456848144531,0.5283203125,0.546875,0.5439453125,0.5361328125,0.5390625
0,4,1.911853313446045,,0.5361328125,0.5712890625,-700.8789672851562,-693.4782104492188,0.01,503.3598327636719,496.0125427246094,0.0347142219543457,1024.0,1024.0,1024.0,1394.5949096679688,0.53125,0.546875,0.53515625,0.5390625,0.5390625
0,4,1.9102096557617188,,0.5439453125,0.5595703125,-699.6732788085938,-692.751220703125,0.01,502.1885681152344,495.3341674804688,0.0345451831817626,1024.0,1024.0,1024.0,1392.8741455078125,0.53515625,0.546875,0.54296875,0.5419921875,0.54296875
0,4,1.908674955368042,,0.541015625,0.5556640625,-699.0504760742188,-692.5537719726562,0.01,501.5593566894531,495.1358337402344,0.0352437496185302,1024.0,1024.0,1024.0,1392.5188293457031,0.53515625,0.5458984375,0.5419921875,0.5400390625,0.5419921875
0,4,1.9071125984191888,,0.5380859375,0.5693359375,-699.420166015625,-692.5096435546875,0.01,501.9667053222656,495.091552734375,0.0349626541137695,1024.0,1024.0,1024.0,1390.2180786132812,0.53125,0.5439453125,0.5390625,0.5498046875,0.5517578125
0,4,1.9054807424545288,,0.541015625,0.5732421875,-698.9922485351562,-692.0949096679688,0.01,501.5600280761719,494.7029724121094,0.0348429679870605,1024.0,1024.0,1024.0,1389.9790954589844,0.53125,0.544921875,0.5400390625,0.5380859375,0.5380859375
0,4,1.9039671421051023,,0.546875,0.572265625,-698.8929443359375,-691.8783569335938,0.01,501.49798583984375,494.5328979492188,0.0349235534667968,1024.0,1024.0,1024.0,1389.2457580566406,0.5302734375,0.5458984375,0.5439453125,0.537109375,0.5439453125
0,4,1.902570009231568,,0.54296875,0.556640625,-698.5565795898438,-691.76611328125,0.01,501.1529541015625,494.4367980957031,0.035485029220581,1024.0,1024.0,1024.0,1388.4356994628906,0.5322265625,0.544921875,0.541015625,0.541015625,0.548828125
0,4,1.9011657238006592,,0.544921875,0.5673828125,-698.3361206054688,-691.3876342773438,0.01,500.9521789550781,494.0633544921875,0.0353302955627441,1024.0,1024.0,1024.0,1387.7957763671875,0.537109375,0.544921875,0.544921875,0.541015625,0.541015625
0,4,1.8997588157653809,,0.5390625,0.5712890625,-699.0045776367188,-691.8077392578125,0.01,501.6296997070313,494.4684448242188,0.0352232456207275,1024.0,1024.0,1024.0,1388.2767333984375,0.53515625,0.548828125,0.5419921875,0.5419921875,0.5517578125
0,4,1.8983285427093504,,0.55078125,0.5732421875,-697.9599609375,-691.0472412109375,0.01,500.60931396484375,493.7555847167969,0.0348501205444335,1024.0,1024.0,1024.0,1387.0628356933594,0.537109375,0.546875,0.544921875,0.544921875,0.548828125
0,4,1.896955728530884,,0.5498046875,0.5595703125,-697.6604614257812,-691.1680908203125,0.01,500.29974365234375,493.8870849609375,0.0346999168395996,1024.0,1024.0,1024.0,1386.7846069335938,0.53515625,0.5478515625,0.544921875,0.5458984375,0.544921875
0,4,1.895578503608704,,0.546875,0.5693359375,-697.5446166992188,-690.989990234375,0.01,500.2278137207031,493.7398681640625,0.0344643592834472,1024.0,1024.0,1024.0,1386.6871643066406,0.53515625,0.544921875,0.5458984375,0.55078125,0.5517578125
0,4,1.894259095191956,,0.546875,0.576171875,-697.86962890625,-691.287109375,0.01,500.5549926757813,494.0014953613281,0.0345857143402099,1024.0,1024.0,1024.0,1386.5206909179688,0.537109375,0.5498046875,0.55078125,0.54296875,0.55078125
0,4,1.8929718732833865,,0.548828125,0.572265625,-697.5475463867188,-691.0274047851562,0.01,500.2592468261719,493.7738037109375,0.034625768661499,1024.0,1024.0,1024.0,1386.3028259277344,0.537109375,0.5556640625,0.55078125,0.5361328125,0.5390625
0,4,1.891702651977539,,0.548828125,0.5615234375,-697.3404541015625,-691.1161499023438,0.01,500.0178833007813,493.8868713378906,0.0351166725158691,1024.0,1024.0,1024.0,1386.1979675292969,0.53515625,0.5517578125,0.5478515625,0.5478515625,0.5537109375
0,4,1.890316247940064,,0.55078125,0.578125,-697.23193359375,-690.7218017578125,0.01,499.9739685058594,493.5105590820313,0.0352909564971923,1024.0,1024.0,1024.0,1386.2867736816406,0.5380859375,0.55078125,0.55078125,0.54296875,0.5439453125
0,4,1.8890228271484373,,0.54296875,0.5703125,-697.1775512695312,-690.869384765625,0.01,499.935302734375,493.6536865234375,0.0348753929138183,1024.0,1024.0,1024.0,1385.38525390625,0.537109375,0.548828125,0.546875,0.5361328125,0.5361328125
0,4,1.8878161907196045,,0.5478515625,0.5732421875,-696.7449951171875,-690.6044921875,0.01,499.49517822265625,493.4042053222656,0.0345885753631591,1024.0,1024.0,1024.0,1385.3046264648438,0.541015625,0.55078125,0.5546875,0.54296875,0.5390625
