,depth,nu_L,test_acc,test_accuracy,validation_accuracy,test_predictive_LL,validation_predictive_LL,lr,test_brier,validation_brier,train_time_one_epoch,size_train,size_validation,size_test,train_loss,test_accuracy_layer_0,test_accuracy_layer_1,test_accuracy_layer_2,test_accuracy_layer_3,test_accuracy_layer_4
0,4,1.9381603002548216,,0.541015625,0.55859375,-704.392578125,-702.0552368164062,0.01,506.6217956542969,504.289306640625,0.0350379943847656,1024.0,1024.0,1024.0,1470.0712280273438,0.494140625,0.5517578125,0.5439453125,0.505859375,0.505859375
0,4,1.937520980834961,,0.5380859375,0.560546875,-703.557373046875,-700.444091796875,0.01,505.7976684570313,502.689453125,0.0337288379669189,1024.0,1024.0,1024.0,1443.5660095214844,0.494140625,0.5419921875,0.546875,0.5439453125,0.505859375
0,4,1.936314821243286,,0.5439453125,0.5673828125,-702.9390258789062,-699.1602783203125,0.01,505.1946411132813,501.4247741699219,0.0375490188598632,1024.0,1024.0,1024.0,1426.578857421875,0.494140625,0.53515625,0.5380859375,0.529296875,0.505859375
0,4,1.934962034225464,,0.544921875,0.5712890625,-702.53271484375,-697.9129028320312,0.01,504.8075256347656,500.2034301757813,0.0363416671752929,1024.0,1024.0,1024.0,1415.729522705078,0.5341796875,0.5380859375,0.5322265625,0.5322265625,0.505859375
0,4,1.9336735010147093,,0.54296875,0.5732421875,-702.2987060546875,-696.797119140625,0.01,504.5927429199219,499.1156005859375,0.0353124141693115,1024.0,1024.0,1024.0,1407.3615112304688,0.5419921875,0.537109375,0.5341796875,0.5556640625,0.546875
0,4,1.9324558973312376,,0.5390625,0.572265625,-701.9171752929688,-695.5245361328125,0.01,504.2353820800781,497.8816833496094,0.0353128910064697,1024.0,1024.0,1024.0,1400.2575378417969,0.5458984375,0.5341796875,0.5322265625,0.544921875,0.5244140625
0,4,1.9311894178390503,,0.5341796875,0.5673828125,-701.9039306640625,-694.6570434570312,0.01,504.2503662109375,497.0670776367188,0.0356082916259765,1024.0,1024.0,1024.0,1396.0064697265625,0.5400390625,0.5400390625,0.533203125,0.5341796875,0.548828125
0,4,1.929967999458313,,0.5361328125,0.5546875,-702.0335693359375,-694.427001953125,0.01,504.4034729003906,496.8795166015625,0.035285472869873,1024.0,1024.0,1024.0,1393.1531677246094,0.541015625,0.533203125,0.533203125,0.533203125,0.5478515625
0,4,1.9287091493606567,,0.53515625,0.5517578125,-702.3113403320312,-694.4032592773438,0.01,504.69677734375,496.89068603515625,0.0352919101715087,1024.0,1024.0,1024.0,1392.129364013672,0.533203125,0.5390625,0.5322265625,0.53515625,0.53125
0,4,1.9275239706039429,,0.53515625,0.556640625,-702.1767578125,-694.199462890625,0.01,504.5650634765625,496.68011474609375,0.0347676277160644,1024.0,1024.0,1024.0,1391.1627197265625,0.537109375,0.53515625,0.533203125,0.533203125,0.541015625
