,depth,nu_L,test_acc,test_accuracy,validation_accuracy,test_predictive_LL,validation_predictive_LL,lr,test_brier,validation_brier,train_time_one_epoch,size_train,size_validation,size_test,train_loss,test_accuracy_layer_0,test_accuracy_layer_1,test_accuracy_layer_2,test_accuracy_layer_3,test_accuracy_layer_4
0,4,1.9355276823043823,,0.5869140625,0.5556640625,-695.3167724609375,-700.3638305664062,0.01,497.59576416015625,502.6245727539063,0.0368056297302246,1024.0,1024.0,1024.0,1412.0393371582031,0.564453125,0.5947265625,0.5888671875,0.4951171875,0.5146484375
0,4,1.9337996244430544,,0.591796875,0.564453125,-692.4321899414062,-699.249267578125,0.01,494.738525390625,501.5296630859375,0.0351853370666503,1024.0,1024.0,1024.0,1401.8033752441406,0.607421875,0.599609375,0.587890625,0.5146484375,0.564453125
0,4,1.9319472312927248,,0.59765625,0.5771484375,-689.5797119140625,-696.8057250976562,0.01,491.9464111328125,499.1311645507813,0.0347108840942382,1024.0,1024.0,1024.0,1395.37841796875,0.5751953125,0.607421875,0.591796875,0.5947265625,0.4853515625
0,4,1.930041670799256,,0.60546875,0.5732421875,-685.7445678710938,-695.705322265625,0.01,488.20709228515625,498.09173583984375,0.0346274375915527,1024.0,1024.0,1024.0,1389.4747924804688,0.5830078125,0.611328125,0.5908203125,0.5966796875,0.4853515625
0,4,1.928147554397583,,0.6142578125,0.572265625,-682.4838256835938,-694.32470703125,0.01,485.08343505859375,496.80224609375,0.0350270271301269,1024.0,1024.0,1024.0,1385.129638671875,0.59375,0.6044921875,0.5986328125,0.603515625,0.587890625
0,4,1.926335096359253,,0.6103515625,0.5712890625,-680.1857299804688,-693.0682373046875,0.01,482.9376831054688,495.6497802734375,0.0350849628448486,1024.0,1024.0,1024.0,1381.348388671875,0.5888671875,0.5986328125,0.6142578125,0.59765625,0.58984375
0,4,1.924576997756958,,0.59765625,0.5712890625,-679.1156005859375,-690.9931640625,0.01,482.0498046875,493.7232360839844,0.0350124835968017,1024.0,1024.0,1024.0,1379.9683227539062,0.59375,0.5966796875,0.6005859375,0.5927734375,0.607421875
0,4,1.922986507415772,,0.6015625,0.5712890625,-677.5712890625,-691.8057861328125,0.01,480.6024169921875,494.57623291015625,0.0346603393554687,1024.0,1024.0,1024.0,1377.2535400390625,0.5986328125,0.595703125,0.6025390625,0.609375,0.595703125
0,4,1.921488761901856,,0.6064453125,0.5546875,-676.7579956054688,-694.143798828125,0.01,479.8802490234375,496.90234375,0.03544282913208,1024.0,1024.0,1024.0,1376.8816223144531,0.5966796875,0.6015625,0.603515625,0.5947265625,0.5947265625
0,4,1.9201560020446773,,0.6005859375,0.568359375,-676.5833740234375,-692.0281982421875,0.01,479.7545471191406,494.8779602050781,0.0352520942687988,1024.0,1024.0,1024.0,1375.4100036621094,0.5986328125,0.599609375,0.6005859375,0.609375,0.6083984375
0,4,1.918928146362305,,0.5986328125,0.5703125,-676.9254760742188,-691.0446166992188,0.01,480.07916259765625,493.9149475097656,0.0350668430328369,1024.0,1024.0,1024.0,1374.2410888671875,0.59765625,0.5986328125,0.59765625,0.603515625,0.6005859375
