,0,2,4,6,8,10,12,14,16,18,20
0,100.0,100.0,100.0,100.0,99.90234375,100.0,98.828125,99.31640625,89.94140625,95.41015625,81.25
1,100.0,100.0,100.0,100.0,100.0,100.0,99.70703125,84.66796875,98.53515625,69.43359375,87.01171875
2,99.90234375,100.0,100.0,100.0,100.0,100.0,99.21875,98.2421875,97.55859375,93.5546875,83.59375
3,99.90234375,100.0,100.0,99.90234375,99.90234375,100.0,98.828125,98.6328125,96.2890625,73.73046875,90.625
4,99.90234375,100.0,100.0,100.0,100.0,100.0,99.51171875,98.4375,96.38671875,70.41015625,56.15234375
